Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
536682,85104,LUNCH BAG BLACK,1,2010-03-22 11:11:00,5.6,12613,United Kingdom
536682,85105,SET OF 6 SPICE TINS,7,2010-03-22 11:11:00,9.18,12613,United Kingdom
536683,85102,REGENCY CAKESTAND,2,2010-03-22 15:41:00,4.35,12805,United Kingdom
536684,85102,REGENCY CAKESTAND,9,2010-03-22 14:41:00,4.35,12761,France
536685,85101,JUMBO BAG RED,1,2010-03-22 11:16:00,9.32,12503,United Kingdom
536685,85102,REGENCY CAKESTAND,4,2010-03-22 11:16:00,4.35,12503,United Kingdom
536686,85101,JUMBO BAG RED,8,2010-03-22 17:42:00,9.32,12674,Germany
536686,85110,PAPER CHAIN KIT,5,2010-03-22 17:42:00,5.67,12674,Germany
536687,85101,JUMBO BAG RED,1,2010-03-22 17:48:00,9.32,12548,United Kingdom
536688,85102,REGENCY CAKESTAND,5,2010-03-22 10:57:00,4.35,12542,United Kingdom
536688,85101,JUMBO BAG RED,4,2010-03-22 10:57:00,9.32,12542,United Kingdom
536688,85108,RECIPE BOX PANTRY,5,2010-03-22 10:57:00,10.31,12542,United Kingdom
536689,85103,PARTY BUNTING,4,2010-03-22 11:21:00,11.18,12798,United Kingdom
536689,85102,REGENCY CAKESTAND,16,2010-03-22 11:21:00,4.35,12798,United Kingdom
536689,85103,PARTY BUNTING,12,2010-03-22 11:21:00,11.18,12798,United Kingdom
536690,85100,WHITE HANGING HEART,2,2010-03-22 15:34:00,6.3,12597,United Kingdom
536690,85108,RECIPE BOX PANTRY,11,2010-03-22 15:34:00,10.31,12597,United Kingdom
536691,85102,REGENCY CAKESTAND,5,2010-03-22 17:09:00,4.35,12880,Germany
536691,85101,JUMBO BAG RED,9,2010-03-22 17:09:00,9.32,12880,Germany
536691,85101,JUMBO BAG RED,8,2010-03-22 17:09:00,9.32,12880,Germany
536691,85110,PAPER CHAIN KIT,10,2010-03-22 17:09:00,5.67,12880,Germany
536692,85105,SET OF 6 SPICE TINS,5,2010-03-22 10:22:00,9.18,12855,France
536692,85100,WHITE HANGING HEART,7,2010-03-22 10:22:00,6.3,12855,France
536693,85103,PARTY BUNTING,-2,2010-03-22 13:03:00,11.18,12803,Germany
536693,85102,REGENCY CAKESTAND,4,2010-03-22 13:03:00,4.35,12803,Germany
536694,85107,JAM MAKING SET,1,2010-03-23 14:06:00,3.67,12900,United Kingdom
536694,85105,SET OF 6 SPICE TINS,1,2010-03-23 14:06:00,9.18,12900,United Kingdom
536694,85100,WHITE HANGING HEART,1,2010-03-23 14:06:00,6.3,12900,United Kingdom
536695,85100,WHITE HANGING HEART,1,2010-03-23 08:52:00,6.3,12715,France
536695,85101,JUMBO BAG RED,7,2010-03-23 08:52:00,9.32,12715,France
536696,85106,PACK OF 72 CAKE CASES,2,2010-03-23 15:20:00,3.9,12558,United Kingdom
536696,85103,PARTY BUNTING,2,2010-03-23 15:20:00,11.18,12558,United Kingdom
536697,85101,JUMBO BAG RED,9,2010-03-23 13:33:00,9.32,12867,United Kingdom
536697,85106,PACK OF 72 CAKE CASES,2,2010-03-23 13:33:00,3.9,12867,United Kingdom
536697,85102,REGENCY CAKESTAND,9,2010-03-23 13:33:00,4.35,12867,United Kingdom
536698,85106,PACK OF 72 CAKE CASES,-3,2010-03-23 13:20:00,3.9,12743,United Kingdom
536698,85101,JUMBO BAG RED,9,2010-03-23 13:20:00,9.32,12743,United Kingdom
536698,85106,PACK OF 72 CAKE CASES,1,2010-03-23 13:20:00,3.9,12743,United Kingdom
536698,85102,REGENCY CAKESTAND,11,2010-03-23 13:20:00,4.35,12743,United Kingdom
536699,85105,SET OF 6 SPICE TINS,7,2010-03-23 14:35:00,9.18,12531,United Kingdom
536699,85101,JUMBO BAG RED,4,2010-03-23 14:35:00,9.32,12531,United Kingdom
536699,85101,JUMBO BAG RED,3,2010-03-23 14:35:00,9.32,12531,United Kingdom
536699,85107,JAM MAKING SET,5,2010-03-23 14:35:00,3.67,12531,United Kingdom
536700,85102,REGENCY CAKESTAND,6,2010-03-23 15:55:00,4.35,12502,Netherlands
536701,85103,PARTY BUNTING,7,2010-03-23 12:55:00,11.18,12635,United Kingdom
536701,85104,LUNCH BAG BLACK,2,2010-03-23 12:55:00,5.6,12635,United Kingdom
536701,85100,WHITE HANGING HEART,8,2010-03-23 12:55:00,6.3,12635,United Kingdom
536702,85109,ASSORTED COLOUR BIRD,10,2010-03-23 16:26:00,6.63,12880,United Kingdom
536702,85103,PARTY BUNTING,1,2010-03-23 16:26:00,11.18,12880,United Kingdom
536703,85102,REGENCY CAKESTAND,3,2010-03-23 15:10:00,4.35,12867,United Kingdom
536703,85102,REGENCY CAKESTAND,10,2010-03-23 15:10:00,4.35,12867,United Kingdom
536703,85103,PARTY BUNTING,5,2010-03-23 15:10:00,11.18,12867,United Kingdom
536703,85102,REGENCY CAKESTAND,5,2010-03-23 15:10:00,4.35,12867,United Kingdom
536704,85100,WHITE HANGING HEART,11,2010-03-23 15:03:00,6.3,12840,United Kingdom
536704,85101,JUMBO BAG RED,5,2010-03-23 15:03:00,9.32,12840,United Kingdom
536704,85100,WHITE HANGING HEART,4,2010-03-23 15:03:00,6.3,12840,United Kingdom
536704,85111,WOODLAND CHARLOTTE BAG,4,2010-03-23 15:03:00,9.31,12840,United Kingdom
536705,85103,PARTY BUNTING,7,2010-03-23 09:34:00,11.18,12712,United Kingdom
536705,85102,REGENCY CAKESTAND,8,2010-03-23 09:34:00,4.35,12712,United Kingdom
536706,85105,SET OF 6 SPICE TINS,13,2010-03-23 12:48:00,9.18,12879,United Kingdom
536706,85105,SET OF 6 SPICE TINS,7,2010-03-23 12:48:00,9.18,12879,United Kingdom
536706,85100,WHITE HANGING HEART,12,2010-03-23 12:48:00,6.3,12879,United Kingdom
536707,85108,RECIPE BOX PANTRY,3,2010-03-23 08:27:00,10.31,12678,EIRE
536707,85100,WHITE HANGING HEART,4,2010-03-23 08:27:00,6.3,12678,EIRE
536708,85100,WHITE HANGING HEART,3,2010-03-23 10:40:00,6.3,12654,United Kingdom
536708,85104,LUNCH BAG BLACK,2,2010-03-23 10:40:00,5.6,12654,United Kingdom
536709,85104,LUNCH BAG BLACK,3,2010-03-23 17:58:00,5.6,12569,United Kingdom
536709,85100,WHITE HANGING HEART,6,2010-03-23 17:58:00,6.3,12569,United Kingdom
536709,85100,WHITE HANGING HEART,9,2010-03-23 17:58:00,6.3,12569,United Kingdom
536709,85108,RECIPE BOX PANTRY,9,2010-03-23 17:58:00,10.31,12569,United Kingdom
536710,85105,SET OF 6 SPICE TINS,1,2010-03-23 11:29:00,9.18,12771,United Kingdom
536710,85102,REGENCY CAKESTAND,1,2010-03-23 11:29:00,4.35,12771,United Kingdom
536710,85100,WHITE HANGING HEART,6,2010-03-23 11:29:00,6.3,12771,United Kingdom
536711,85111,WOODLAND CHARLOTTE BAG,5,2010-03-24 13:40:00,9.31,12605,United Kingdom
536712,85102,REGENCY CAKESTAND,3,2010-03-24 12:51:00,4.35,12755,Germany
536712,85100,WHITE HANGING HEART,3,2010-03-24 12:51:00,6.3,12755,Germany
536713,85103,PARTY BUNTING,6,2010-03-24 09:09:00,11.18,12837,United Kingdom
536714,85102,REGENCY CAKESTAND,9,2010-03-24 08:22:00,4.35,12796,United Kingdom
536715,85107,JAM MAKING SET,6,2010-03-24 13:59:00,3.67,12782,United Kingdom
536715,85101,JUMBO BAG RED,1,2010-03-24 13:59:00,9.32,12782,United Kingdom
536716,85107,JAM MAKING SET,6,2010-03-24 11:13:00,3.67,12797,Netherlands
536716,85108,RECIPE BOX PANTRY,2,2010-03-24 11:13:00,10.31,12797,Netherlands
536716,85108,RECIPE BOX PANTRY,6,2010-03-24 11:13:00,10.31,12797,Netherlands
536716,85102,REGENCY CAKESTAND,6,2010-03-24 11:13:00,4.35,12797,Netherlands
536717,85101,JUMBO BAG RED,1,2010-03-24 08:55:00,9.32,12827,United Kingdom
536717,85106,PACK OF 72 CAKE CASES,11,2010-03-24 08:55:00,3.9,12827,United Kingdom
536717,85100,WHITE HANGING HEART,6,2010-03-24 08:55:00,6.3,12827,United Kingdom
536717,85106,PACK OF 72 CAKE CASES,5,2010-03-24 08:55:00,3.9,12827,United Kingdom
536718,85107,JAM MAKING SET,7,2010-03-24 14:20:00,3.67,12857,France
536718,85101,JUMBO BAG RED,6,2010-03-24 14:20:00,9.32,12857,France
536718,85101,JUMBO BAG RED,9,2010-03-24 14:20:00,9.32,12857,France
536719,85100,WHITE HANGING HEART,1,2010-03-24 09:31:00,6.3,12863,United Kingdom
536719,85108,RECIPE BOX PANTRY,4,2010-03-24 09:31:00,10.31,12863,United Kingdom
536720,85106,PACK OF 72 CAKE CASES,4,2010-03-24 17:03:00,3.9,12690,United Kingdom
536720,85102,REGENCY CAKESTAND,7,2010-03-24 17:03:00,4.35,12690,United Kingdom
536720,85101,JUMBO BAG RED,8,2010-03-24 17:03:00,9.32,12690,United Kingdom
536721,85110,PAPER CHAIN KIT,3,2010-03-24 08:53:00,5.67,12638,France
536722,85107,JAM MAKING SET,6,2010-03-24 16:42:00,3.67,12708,United Kingdom
536722,85111,WOODLAND CHARLOTTE BAG,10,2010-03-24 16:42:00,9.31,12708,United Kingdom
536722,85100,WHITE HANGING HEART,2,2010-03-24 16:42:00,6.3,12708,United Kingdom
536722,85100,WHITE HANGING HEART,1,2010-03-24 16:42:00,6.3,12708,United Kingdom
536723,85101,JUMBO BAG RED,4,2010-03-25 14:28:00,9.32,12686,Netherlands
536723,85103,PARTY BUNTING,3,2010-03-25 14:28:00,11.18,12686,Netherlands
536723,85101,JUMBO BAG RED,7,2010-03-25 14:28:00,9.32,12686,Netherlands
536723,85101,JUMBO BAG RED,12,2010-03-25 14:28:00,9.32,12686,Netherlands
536724,85100,WHITE HANGING HEART,9,2010-03-25 17:12:00,6.3,12886,Netherlands
536725,85105,SET OF 6 SPICE TINS,5,2010-03-25 13:32:00,9.18,12720,United Kingdom
536725,85106,PACK OF 72 CAKE CASES,13,2010-03-25 13:32:00,3.9,12720,United Kingdom
536725,85108,RECIPE BOX PANTRY,6,2010-03-25 13:32:00,10.31,12720,United Kingdom
536726,85111,WOODLAND CHARLOTTE BAG,6,2010-03-25 08:21:00,9.31,12700,United Kingdom
536726,85111,WOODLAND CHARLOTTE BAG,1,2010-03-25 08:21:00,9.31,12700,United Kingdom
536726,85102,REGENCY CAKESTAND,7,2010-03-25 08:21:00,4.35,12700,United Kingdom
536727,85100,WHITE HANGING HEART,3,2010-03-25 09:51:00,6.3,12709,United Kingdom
536728,85108,RECIPE BOX PANTRY,2,2010-03-25 10:22:00,10.31,12837,United Kingdom
536728,85101,JUMBO BAG RED,3,2010-03-25 10:22:00,9.32,12837,United Kingdom
536728,85103,PARTY BUNTING,5,2010-03-25 10:22:00,11.18,12837,United Kingdom
536728,85105,SET OF 6 SPICE TINS,2,2010-03-25 10:22:00,9.18,12837,United Kingdom
536729,85101,JUMBO BAG RED,9,2010-03-25 11:47:00,9.32,12529,France
536730,85100,WHITE HANGING HEART,6,2010-03-25 14:47:00,6.3,12718,United Kingdom
536730,85104,LUNCH BAG BLACK,1,2010-03-25 14:47:00,5.6,12718,United Kingdom
536730,85104,LUNCH BAG BLACK,11,2010-03-25 14:47:00,5.6,12718,United Kingdom
536731,85107,JAM MAKING SET,12,2010-03-25 15:46:00,3.67,12894,EIRE
536732,85103,PARTY BUNTING,14,2010-03-25 13:49:00,11.18,12768,United Kingdom
536733,85101,JUMBO BAG RED,1,2010-03-25 16:06:00,9.32,12553,United Kingdom
536733,85100,WHITE HANGING HEART,5,2010-03-25 16:06:00,6.3,12553,United Kingdom
536733,85102,REGENCY CAKESTAND,4,2010-03-25 16:06:00,4.35,12553,United Kingdom
536734,85102,REGENCY CAKESTAND,8,2010-03-25 10:54:00,4.35,12821,United Kingdom
536734,85106,PACK OF 72 CAKE CASES,5,2010-03-25 10:54:00,3.9,12821,United Kingdom
536734,85101,JUMBO BAG RED,8,2010-03-25 10:54:00,9.32,12821,United Kingdom
536734,85104,LUNCH BAG BLACK,2,2010-03-25 10:54:00,5.6,12821,United Kingdom
536735,85109,ASSORTED COLOUR BIRD,5,2010-03-25 14:20:00,6.63,12690,United Kingdom
536735,85103,PARTY BUNTING,4,2010-03-25 14:20:00,11.18,12690,United Kingdom
536736,85102,REGENCY CAKESTAND,12,2010-03-25 17:24:00,4.35,12801,United Kingdom
536737,85104,LUNCH BAG BLACK,1,2010-03-25 10:05:00,5.6,12669,United Kingdom
536737,85104,LUNCH BAG BLACK,1,2010-03-25 10:05:00,5.6,12669,United Kingdom
536737,85103,PARTY BUNTING,4,2010-03-25 10:05:00,11.18,12669,United Kingdom
536737,85102,REGENCY CAKESTAND,3,2010-03-25 10:05:00,4.35,12669,United Kingdom
536738,85103,PARTY BUNTING,11,2010-03-25 10:45:00,11.18,12672,United Kingdom
536738,85100,WHITE HANGING HEART,5,2010-03-25 10:45:00,6.3,12672,United Kingdom
536738,85104,LUNCH BAG BLACK,11,2010-03-25 10:45:00,5.6,12672,United Kingdom
536739,85110,PAPER CHAIN KIT,14,2010-03-25 12:42:00,5.67,12624,United Kingdom
536739,85105,SET OF 6 SPICE TINS,3,2010-03-25 12:42:00,9.18,12624,United Kingdom
536739,85105,SET OF 6 SPICE TINS,4,2010-03-25 12:42:00,9.18,12624,United Kingdom
536739,85100,WHITE HANGING HEART,-1,2010-03-25 12:42:00,6.3,12624,United Kingdom
536740,85110,PAPER CHAIN KIT,6,2010-03-26 09:56:00,5.67,12623,United Kingdom
536740,85102,REGENCY CAKESTAND,3,2010-03-26 09:56:00,4.35,12623,United Kingdom
536740,85108,RECIPE BOX PANTRY,8,2010-03-26 09:56:00,10.31,12623,United Kingdom
536740,85102,REGENCY CAKESTAND,1,2010-03-26 09:56:00,4.35,12623,United Kingdom
536741,85101,JUMBO BAG RED,2,2010-03-26 09:08:00,9.32,12874,United Kingdom
536741,85103,PARTY BUNTING,-3,2010-03-26 09:08:00,11.18,12874,United Kingdom
536742,85101,JUMBO BAG RED,1,2010-03-26 11:35:00,9.32,12821,Germany
536742,85100,WHITE HANGING HEART,5,2010-03-26 11:35:00,6.3,12821,Germany
536742,85106,PACK OF 72 CAKE CASES,4,2010-03-26 11:35:00,3.9,12821,Germany
536742,85104,LUNCH BAG BLACK,8,2010-03-26 11:35:00,5.6,12821,Germany
536743,85107,JAM MAKING SET,4,2010-03-26 13:21:00,3.67,12644,Netherlands
536743,85100,WHITE HANGING HEART,9,2010-03-26 13:21:00,6.3,12644,Netherlands
536744,85104,LUNCH BAG BLACK,9,2010-03-26 17:52:00,5.6,12532,United Kingdom
536744,85108,RECIPE BOX PANTRY,3,2010-03-26 17:52:00,10.31,12532,United Kingdom
536744,85107,JAM MAKING SET,8,2010-03-26 17:52:00,3.67,12532,United Kingdom
536745,85104,LUNCH BAG BLACK,13,2010-03-26 10:11:00,5.6,12550,United Kingdom
536745,85100,WHITE HANGING HEART,1,2010-03-26 10:11:00,6.3,12550,United Kingdom
536745,85101,JUMBO BAG RED,1,2010-03-26 10:11:00,9.32,12550,United Kingdom
536745,85103,PARTY BUNTING,1,2010-03-26 10:11:00,11.18,12550,United Kingdom
536746,85109,ASSORTED COLOUR BIRD,6,2010-03-26 08:56:00,6.63,12806,United Kingdom
536746,85100,WHITE HANGING HEART,9,2010-03-26 08:56:00,6.3,12806,United Kingdom
536746,85108,RECIPE BOX PANTRY,5,2010-03-26 08:56:00,10.31,12806,United Kingdom
536746,85106,PACK OF 72 CAKE CASES,2,2010-03-26 08:56:00,3.9,12806,United Kingdom
536747,85107,JAM MAKING SET,4,2010-03-26 12:31:00,3.67,12554,Germany
536747,85104,LUNCH BAG BLACK,3,2010-03-26 12:31:00,5.6,12554,Germany
536747,85107,JAM MAKING SET,4,2010-03-26 12:31:00,3.67,12554,Germany
536747,85100,WHITE HANGING HEART,11,2010-03-26 12:31:00,6.3,12554,Germany
536748,85100,WHITE HANGING HEART,4,2010-03-26 15:56:00,6.3,12500,EIRE
536748,85102,REGENCY CAKESTAND,5,2010-03-26 15:56:00,4.35,12500,EIRE
536748,85105,SET OF 6 SPICE TINS,5,2010-03-26 15:56:00,9.18,12500,EIRE
536748,85108,RECIPE BOX PANTRY,5,2010-03-26 15:56:00,10.31,12500,EIRE
536749,85100,WHITE HANGING HEART,4,2010-03-26 15:28:00,6.3,12688,France
536749,85104,LUNCH BAG BLACK,8,2010-03-26 15:28:00,5.6,12688,France
536749,85104,LUNCH BAG BLACK,3,2010-03-26 15:28:00,5.6,12688,France
536749,85101,JUMBO BAG RED,5,2010-03-26 15:28:00,9.32,12688,France
536750,85103,PARTY BUNTING,4,2010-03-26 12:10:00,11.18,12834,United Kingdom
536750,85100,WHITE HANGING HEART,9,2010-03-26 12:10:00,6.3,12834,United Kingdom
536750,85101,JUMBO BAG RED,14,2010-03-26 12:10:00,9.32,12834,United Kingdom
536750,85108,RECIPE BOX PANTRY,-2,2010-03-26 12:10:00,10.31,12834,United Kingdom
536751,85101,JUMBO BAG RED,5,2010-03-26 10:12:00,9.32,12814,United Kingdom
536751,85107,JAM MAKING SET,1,2010-03-26 10:12:00,3.67,12814,United Kingdom
536751,85103,PARTY BUNTING,6,2010-03-26 10:12:00,11.18,12814,United Kingdom
536751,85102,REGENCY CAKESTAND,12,2010-03-26 10:12:00,4.35,12814,United Kingdom
536752,85108,RECIPE BOX PANTRY,10,2010-03-26 11:56:00,10.31,12733,United Kingdom
536752,85102,REGENCY CAKESTAND,1,2010-03-26 11:56:00,4.35,12733,United Kingdom
536752,85107,JAM MAKING SET,10,2010-03-26 11:56:00,3.67,12733,United Kingdom
536753,85107,JAM MAKING SET,5,2010-03-27 14:16:00,3.67,12800,United Kingdom
536753,85103,PARTY BUNTING,15,2010-03-27 14:16:00,11.18,12800,United Kingdom
536753,85103,PARTY BUNTING,8,2010-03-27 14:16:00,11.18,12800,United Kingdom
536754,85100,WHITE HANGING HEART,3,2010-03-27 16:13:00,6.3,12757,United Kingdom
536754,85101,JUMBO BAG RED,11,2010-03-27 16:13:00,9.32,12757,United Kingdom
536754,85102,REGENCY CAKESTAND,3,2010-03-27 16:13:00,4.35,12757,United Kingdom
536755,85104,LUNCH BAG BLACK,7,2010-03-27 13:28:00,5.6,12867,United Kingdom
536755,85102,REGENCY CAKESTAND,12,2010-03-27 13:28:00,4.35,12867,United Kingdom
536755,85101,JUMBO BAG RED,11,2010-03-27 13:28:00,9.32,12867,United Kingdom
536756,85101,JUMBO BAG RED,8,2010-03-27 16:16:00,9.32,12872,United Kingdom
536756,85100,WHITE HANGING HEART,7,2010-03-27 16:16:00,6.3,12872,United Kingdom
536757,85103,PARTY BUNTING,2,2010-03-27 08:02:00,11.18,12677,United Kingdom
536758,85110,PAPER CHAIN KIT,3,2010-03-27 11:26:00,5.67,12568,Netherlands
536759,85100,WHITE HANGING HEART,4,2010-03-27 11:38:00,6.3,12563,EIRE
536759,85101,JUMBO BAG RED,8,2010-03-27 11:38:00,9.32,12563,EIRE
536760,85101,JUMBO BAG RED,5,2010-03-27 09:24:00,9.32,12876,United Kingdom
536760,85100,WHITE HANGING HEART,10,2010-03-27 09:24:00,6.3,12876,United Kingdom
536761,85105,SET OF 6 SPICE TINS,6,2010-03-27 14:09:00,9.18,12665,United Kingdom
536761,85102,REGENCY CAKESTAND,1,2010-03-27 14:09:00,4.35,12665,United Kingdom
536761,85101,JUMBO BAG RED,5,2010-03-27 14:09:00,9.32,12665,United Kingdom
536761,85100,WHITE HANGING HEART,6,2010-03-27 14:09:00,6.3,12665,United Kingdom
536762,85110,PAPER CHAIN KIT,7,2010-03-27 11:46:00,5.67,12724,EIRE
536762,85101,JUMBO BAG RED,7,2010-03-27 11:46:00,9.32,12724,EIRE
536763,85104,LUNCH BAG BLACK,1,2010-03-29 15:17:00,5.6,12634,United Kingdom
536763,85108,RECIPE BOX PANTRY,9,2010-03-29 15:17:00,10.31,12634,United Kingdom
536763,85101,JUMBO BAG RED,2,2010-03-29 15:17:00,9.32,12634,United Kingdom
536763,85105,SET OF 6 SPICE TINS,4,2010-03-29 15:17:00,9.18,12634,United Kingdom
536764,85108,RECIPE BOX PANTRY,7,2010-03-29 11:49:00,10.31,12654,United Kingdom
536764,85101,JUMBO BAG RED,1,2010-03-29 11:49:00,9.32,12654,United Kingdom
536764,85100,WHITE HANGING HEART,7,2010-03-29 11:49:00,6.3,12654,United Kingdom
536764,85102,REGENCY CAKESTAND,4,2010-03-29 11:49:00,4.35,12654,United Kingdom
536765,85105,SET OF 6 SPICE TINS,2,2010-03-29 12:32:00,9.18,12540,United Kingdom
536765,85103,PARTY BUNTING,9,2010-03-29 12:32:00,11.18,12540,United Kingdom
536765,85111,WOODLAND CHARLOTTE BAG,1,2010-03-29 12:32:00,9.31,12540,United Kingdom
536766,85103,PARTY BUNTING,2,2010-03-29 15:47:00,11.18,12697,United Kingdom
536766,85105,SET OF 6 SPICE TINS,6,2010-03-29 15:47:00,9.18,12697,United Kingdom
536767,85100,WHITE HANGING HEART,9,2010-03-29 14:04:00,6.3,12847,United Kingdom
536767,85102,REGENCY CAKESTAND,6,2010-03-29 14:04:00,4.35,12847,United Kingdom
536767,85102,REGENCY CAKESTAND,7,2010-03-29 14:04:00,4.35,12847,United Kingdom
536767,85104,LUNCH BAG BLACK,2,2010-03-29 14:04:00,5.6,12847,United Kingdom
536768,85105,SET OF 6 SPICE TINS,4,2010-03-29 10:05:00,9.18,12799,United Kingdom
536768,85102,REGENCY CAKESTAND,3,2010-03-29 10:05:00,4.35,12799,United Kingdom
536769,85100,WHITE HANGING HEART,7,2010-03-29 17:02:00,6.3,12684,United Kingdom
536769,85101,JUMBO BAG RED,7,2010-03-29 17:02:00,9.32,12684,United Kingdom
536769,85103,PARTY BUNTING,1,2010-03-29 17:02:00,11.18,12684,United Kingdom
536770,85103,PARTY BUNTING,5,2010-03-29 09:09:00,11.18,12835,United Kingdom
536770,85100,WHITE HANGING HEART,1,2010-03-29 09:09:00,6.3,12835,United Kingdom
536770,85104,LUNCH BAG BLACK,7,2010-03-29 09:09:00,5.6,12835,United Kingdom
536770,85100,WHITE HANGING HEART,10,2010-03-29 09:09:00,6.3,12835,United Kingdom
536771,85102,REGENCY CAKESTAND,11,2010-03-29 09:33:00,4.35,12636,United Kingdom
536771,85101,JUMBO BAG RED,7,2010-03-29 09:33:00,9.32,12636,United Kingdom
536771,85111,WOODLAND CHARLOTTE BAG,5,2010-03-29 09:33:00,9.31,12636,United Kingdom
536771,85101,JUMBO BAG RED,10,2010-03-29 09:33:00,9.32,12636,United Kingdom
536772,85104,LUNCH BAG BLACK,8,2010-03-29 09:06:00,5.6,12681,United Kingdom
536772,85101,JUMBO BAG RED,3,2010-03-29 09:06:00,9.32,12681,United Kingdom
536772,85102,REGENCY CAKESTAND,7,2010-03-29 09:06:00,4.35,12681,United Kingdom
536772,85103,PARTY BUNTING,4,2010-03-29 09:06:00,11.18,12681,United Kingdom
536773,85108,RECIPE BOX PANTRY,4,2010-03-30 12:50:00,10.31,12804,United Kingdom
536773,85101,JUMBO BAG RED,3,2010-03-30 12:50:00,9.32,12804,United Kingdom
536773,85100,WHITE HANGING HEART,5,2010-03-30 12:50:00,6.3,12804,United Kingdom
536774,85100,WHITE HANGING HEART,7,2010-03-30 11:59:00,6.3,12662,United Kingdom
536774,85106,PACK OF 72 CAKE CASES,1,2010-03-30 11:59:00,3.9,12662,United Kingdom
536775,85100,WHITE HANGING HEART,6,2010-03-30 16:54:00,6.3,12701,United Kingdom
536775,85105,SET OF 6 SPICE TINS,7,2010-03-30 16:54:00,9.18,12701,United Kingdom
536775,85103,PARTY BUNTING,10,2010-03-30 16:54:00,11.18,12701,United Kingdom
536776,85110,PAPER CHAIN KIT,7,2010-03-30 13:40:00,5.67,12547,EIRE
536776,85100,WHITE HANGING HEART,2,2010-03-30 13:40:00,6.3,12547,EIRE
536776,85106,PACK OF 72 CAKE CASES,10,2010-03-30 13:40:00,3.9,12547,EIRE
536777,85102,REGENCY CAKESTAND,1,2010-03-30 14:58:00,4.35,12706,United Kingdom
536777,85107,JAM MAKING SET,2,2010-03-30 14:58:00,3.67,12706,United Kingdom
536778,85111,WOODLAND CHARLOTTE BAG,8,2010-03-30 10:54:00,9.31,12708,United Kingdom
536778,85101,JUMBO BAG RED,4,2010-03-30 10:54:00,9.32,12708,United Kingdom
536779,85103,PARTY BUNTING,8,2010-03-30 16:37:00,11.18,12780,United Kingdom
536779,85103,PARTY BUNTING,8,2010-03-30 16:37:00,11.18,12780,United Kingdom
536780,85101,JUMBO BAG RED,1,2010-03-30 09:56:00,9.32,12504,United Kingdom
536780,85108,RECIPE BOX PANTRY,6,2010-03-30 09:56:00,10.31,12504,United Kingdom
536780,85104,LUNCH BAG BLACK,14,2010-03-30 09:56:00,5.6,12504,United Kingdom
536780,85100,WHITE HANGING HEART,6,2010-03-30 09:56:00,6.3,12504,United Kingdom
536781,85100,WHITE HANGING HEART,7,2010-03-30 13:57:00,6.3,12591,United Kingdom
536781,85101,JUMBO BAG RED,3,2010-03-30 13:57:00,9.32,12591,United Kingdom
536781,85101,JUMBO BAG RED,3,2010-03-30 13:57:00,9.32,12591,United Kingdom
536782,85101,JUMBO BAG RED,2,2010-03-30 15:25:00,9.32,12703,United Kingdom
536782,85100,WHITE HANGING HEART,7,2010-03-30 15:25:00,6.3,12703,United Kingdom
536783,85101,JUMBO BAG RED,11,2010-03-30 15:27:00,9.32,12830,EIRE
536783,85105,SET OF 6 SPICE TINS,5,2010-03-30 15:27:00,9.18,12830,EIRE
536783,85105,SET OF 6 SPICE TINS,7,2010-03-30 15:27:00,9.18,12830,EIRE
536783,85109,ASSORTED COLOUR BIRD,2,2010-03-30 15:27:00,6.63,12830,EIRE
536784,85105,SET OF 6 SPICE TINS,8,2010-03-30 17:18:00,9.18,12652,United Kingdom
536784,85103,PARTY BUNTING,10,2010-03-30 17:18:00,11.18,12652,United Kingdom
536784,85103,PARTY BUNTING,8,2010-03-30 17:18:00,11.18,12652,United Kingdom
536785,85103,PARTY BUNTING,1,2010-03-30 16:51:00,11.18,12836,United Kingdom
536785,85101,JUMBO BAG RED,1,2010-03-30 16:51:00,9.32,12836,United Kingdom
536785,85103,PARTY BUNTING,1,2010-03-30 16:51:00,11.18,12836,United Kingdom
536785,85100,WHITE HANGING HEART,7,2010-03-30 16:51:00,6.3,12836,United Kingdom
536786,85111,WOODLAND CHARLOTTE BAG,4,2010-03-31 16:08:00,9.31,12874,EIRE
536786,85101,JUMBO BAG RED,2,2010-03-31 16:08:00,9.32,12874,EIRE
536786,85106,PACK OF 72 CAKE CASES,4,2010-03-31 16:08:00,3.9,12874,EIRE
536787,85103,PARTY BUNTING,2,2010-03-31 16:06:00,11.18,12723,United Kingdom
536787,85105,SET OF 6 SPICE TINS,3,2010-03-31 16:06:00,9.18,12723,United Kingdom
536787,85100,WHITE HANGING HEART,9,2010-03-31 16:06:00,6.3,12723,United Kingdom
536787,85102,REGENCY CAKESTAND,5,2010-03-31 16:06:00,4.35,12723,United Kingdom
536788,85103,PARTY BUNTING,3,2010-03-31 15:09:00,11.18,12877,United Kingdom
536789,85101,JUMBO BAG RED,3,2010-03-31 10:55:00,9.32,12535,United Kingdom
536789,85110,PAPER CHAIN KIT,1,2010-03-31 10:55:00,5.67,12535,United Kingdom
536789,85108,RECIPE BOX PANTRY,5,2010-03-31 10:55:00,10.31,12535,United Kingdom
536789,85108,RECIPE BOX PANTRY,10,2010-03-31 10:55:00,10.31,12535,United Kingdom
536790,85110,PAPER CHAIN KIT,2,2010-03-31 11:13:00,5.67,12618,United Kingdom
